id,chr,start,end,strand
BGIOSGA031403-PA,10,21158080,21158185,-
BGIOSGA031403-PA,10,21158374,21158651,-
BGIOSGA033443-PA,10,21179052,21179250,+
BGIOSGA033443-PA,10,21179339,21179682,+
BGIOSGA033443-PA,10,21179778,21180170,+
BGIOSGA031401-PA,10,21186044,21186229,-
BGIOSGA031400-PA,10,21187708,21188130,-
BGIOSGA031400-PA,10,21188621,21188710,-
BGIOSGA031400-PA,10,21188792,21188874,-
BGIOSGA031400-PA,10,21189402,21189495,-
BGIOSGA031400-PA,10,21190257,21190379,-
BGIOSGA031400-PA,10,21190784,21191059,-
BGIOSGA031399-PA,10,21193457,21194932,-
BGIOSGA031397-PA,10,21205041,21205202,-
BGIOSGA031397-PA,10,21205284,21205331,-
BGIOSGA031397-PA,10,21205466,21205540,-
BGIOSGA031397-PA,10,21205626,21205846,-
BGIOSGA031397-PA,10,21206242,21206533,-
BGIOSGA031396-PA,10,21218178,21218303,-
BGIOSGA031396-PA,10,21218608,21218682,-
BGIOSGA031396-PA,10,21218768,21218988,-
BGIOSGA031396-PA,10,21219104,21219143,-
BGIOSGA031396-PA,10,21219631,21219675,-
BGIOSGA033446-PA,10,21228310,21229334,+
BGIOSGA033446-PA,10,21230959,21231412,+
BGIOSGA033446-PA,10,21231462,21231884,+
BGIOSGA033447-PA,10,21259417,21260157,+
BGIOSGA031393-PA,10,21274380,21274556,-
BGIOSGA031393-PA,10,21274881,21274965,-
BGIOSGA031393-PA,10,21275153,21275374,-
BGIOSGA031393-PA,10,21276463,21276638,-
BGIOSGA031393-PA,10,21277706,21277769,-
BGIOSGA031393-PA,10,21279008,21279102,-
BGIOSGA031393-PA,10,21279481,21279568,-
BGIOSGA031393-PA,10,21279678,21279805,-
BGIOSGA031393-PA,10,21280464,21280595,-
BGIOSGA031393-PA,10,21280697,21280777,-
BGIOSGA031393-PA,10,21280864,21281022,-
BGIOSGA031393-PA,10,21281120,21281425,-
BGIOSGA033453-PA,10,21315762,21316111,+
BGIOSGA033453-PA,10,21317172,21317460,+
BGIOSGA033454-PA,10,21321686,21321991,+
BGIOSGA033454-PA,10,21322743,21322998,+
BGIOSGA033454-PA,10,21323546,21323700,+
BGIOSGA033454-PA,10,21323778,21324050,+
BGIOSGA033454-PA,10,21324283,21324477,+
BGIOSGA033454-PA,10,21324568,21324759,+
BGIOSGA031389-PA,10,21326522,21326534,-
BGIOSGA031389-PA,10,21326686,21327002,-
BGIOSGA031389-PA,10,21327351,21327429,-
BGIOSGA031389-PA,10,21327517,21327613,-
BGIOSGA031389-PA,10,21328006,21328111,-
BGIOSGA033455-PA,10,21331405,21332415,+
BGIOSGA031387-PA,10,21336952,21337221,-
BGIOSGA031387-PA,10,21337535,21337780,-
BGIOSGA031387-PA,10,21338180,21338456,-
BGIOSGA031387-PA,10,21338744,21339021,-
BGIOSGA031387-PA,10,21340026,21340463,-
BGIOSGA031385-PA,10,21369656,21369826,-
BGIOSGA031385-PA,10,21370381,21370932,-
BGIOSGA031385-PA,10,21371099,21371209,-
BGIOSGA031385-PA,10,21371430,21371609,-
BGIOSGA031384-PA,10,21396095,21396436,-
BGIOSGA031384-PA,10,21396801,21396909,-
BGIOSGA031384-PA,10,21397027,21397079,-
BGIOSGA031384-PA,10,21397188,21397388,-
BGIOSGA031384-PA,10,21397497,21397772,-
BGIOSGA031384-PA,10,21397852,21398010,-
BGIOSGA031384-PA,10,21398829,21399188,-
BGIOSGA031384-PA,10,21399267,21399488,-
BGIOSGA031384-PA,10,21400306,21400432,-
BGIOSGA031384-PA,10,21401226,21401362,-
BGIOSGA031384-PA,10,21401508,21401631,-
BGIOSGA031384-PA,10,21402004,21402513,-
BGIOSGA031384-PA,10,21402594,21402775,-
BGIOSGA031384-PA,10,21403453,21403605,-
BGIOSGA031384-PA,10,21403678,21403776,-
BGIOSGA031384-PA,10,21403858,21404200,-
BGIOSGA031384-PA,10,21404296,21404369,-
BGIOSGA031384-PA,10,21404444,21405364,-
BGIOSGA031384-PA,10,21405472,21405596,-
BGIOSGA031384-PA,10,21405758,21405800,-
BGIOSGA031384-PA,10,21405913,21406101,-
BGIOSGA031384-PA,10,21407153,21407413,-
BGIOSGA031384-PA,10,21407567,21407726,-
BGIOSGA031384-PA,10,21408539,21408702,-
BGIOSGA031384-PA,10,21408862,21409348,-
BGIOSGA031384-PA,10,21409429,21409770,-
BGIOSGA031384-PA,10,21409858,21410175,-
BGIOSGA031384-PA,10,21410340,21410380,-
BGIOSGA031384-PA,10,21410475,21410727,-
BGIOSGA031384-PA,10,21411497,21411600,-
BGIOSGA031384-PA,10,21412537,21412725,-
BGIOSGA031384-PA,10,21412882,21413535,-
BGIOSGA031384-PA,10,21413659,21413949,-
BGIOSGA031384-PA,10,21414078,21414221,-
BGIOSGA031384-PA,10,21414888,21414996,-
BGIOSGA031384-PA,10,21415078,21415262,-
BGIOSGA031384-PA,10,21415347,21415460,-
BGIOSGA031384-PA,10,21415609,21415740,-
BGIOSGA031384-PA,10,21415822,21416154,-
BGIOSGA031384-PA,10,21416284,21416775,-
BGIOSGA031384-PA,10,21417112,21417186,-
BGIOSGA031384-PA,10,21417256,21417405,-
BGIOSGA031384-PA,10,21417482,21417580,-
BGIOSGA031384-PA,10,21417802,21417886,-
BGIOSGA031384-PA,10,21419527,21419714,-
BGIOSGA031384-PA,10,21419809,21419985,-
BGIOSGA031384-PA,10,21420067,21420187,-
BGIOSGA031384-PA,10,21420465,21420532,-
BGIOSGA031384-PA,10,21420613,21420708,-
BGIOSGA031384-PA,10,21420788,21420892,-
BGIOSGA031384-PA,10,21421003,21421318,-
BGIOSGA031384-PA,10,21421391,21421480,-
BGIOSGA031384-PA,10,21422350,21422520,-
BGIOSGA031384-PA,10,21423189,21423349,-
BGIOSGA031384-PA,10,21423427,21423609,-
BGIOSGA031384-PA,10,21424178,21424279,-
BGIOSGA031384-PA,10,21424854,21424971,-
BGIOSGA031384-PA,10,21425043,21425137,-
BGIOSGA031384-PA,10,21425311,21425361,-
BGIOSGA031384-PA,10,21425446,21425580,-
BGIOSGA031384-PA,10,21425672,21425775,-
BGIOSGA031384-PA,10,21427560,21427656,-
BGIOSGA031382-PA,10,21436226,21436789,-
BGIOSGA031382-PA,10,21436895,21437202,-
BGIOSGA031382-PA,10,21437286,21437392,-
BGIOSGA031382-PA,10,21437482,21437558,-
BGIOSGA033459-PA,10,21451953,21452114,+
BGIOSGA033459-PA,10,21452210,21452297,+
BGIOSGA033459-PA,10,21452388,21452618,+
BGIOSGA033459-PA,10,21452712,21452879,+
BGIOSGA033459-PA,10,21453149,21453342,+
BGIOSGA033459-PA,10,21453492,21453575,+
BGIOSGA033459-PA,10,21453656,21453775,+
BGIOSGA033459-PA,10,21453856,21454042,+
BGIOSGA033459-PA,10,21454141,21454301,+
BGIOSGA033459-PA,10,21455044,21455115,+
BGIOSGA033459-PA,10,21455566,21455642,+
BGIOSGA033459-PA,10,21456067,21456261,+
BGIOSGA033459-PA,10,21456816,21456888,+
BGIOSGA033459-PA,10,21456964,21457050,+
BGIOSGA033459-PA,10,21457235,21457372,+
BGIOSGA033459-PA,10,21457510,21457712,+
BGIOSGA033459-PA,10,21457798,21457960,+
BGIOSGA033459-PA,10,21458190,21458321,+
BGIOSGA033460-PA,10,21463245,21463309,+
BGIOSGA033460-PA,10,21463426,21463813,+
BGIOSGA033460-PA,10,21464133,21464257,+
BGIOSGA033460-PA,10,21464700,21464700,+
BGIOSGA033460-PA,10,21465217,21465441,+
BGIOSGA033460-PA,10,21472573,21472719,+
BGIOSGA033460-PA,10,21472812,21472934,+
BGIOSGA033460-PA,10,21473016,21473090,+
BGIOSGA033460-PA,10,21473180,21473299,+
BGIOSGA033460-PA,10,21474914,21475000,+
BGIOSGA033460-PA,10,21475630,21475721,+
BGIOSGA033460-PA,10,21475833,21475952,+
BGIOSGA033460-PA,10,21476093,21476135,+
BGIOSGA033460-PA,10,21476216,21476278,+
BGIOSGA033460-PA,10,21476354,21476530,+
BGIOSGA033460-PA,10,21476615,21476659,+
BGIOSGA033460-PA,10,21476876,21476941,+
BGIOSGA033460-PA,10,21477534,21477644,+
BGIOSGA033461-PA,10,21489118,21489180,+
BGIOSGA033461-PA,10,21489284,21489622,+
BGIOSGA033464-PA,10,21500205,21500709,+
BGIOSGA033464-PA,10,21500748,21501310,+
BGIOSGA033467-PA,10,21529625,21531214,+
BGIOSGA033469-PA,10,21551879,21554080,+
BGIOSGA031377-PA,10,21560806,21561684,-
BGIOSGA031375-PA,10,21567322,21567450,-
BGIOSGA031375-PA,10,21567521,21567895,-
BGIOSGA031375-PA,10,21567998,21568048,-
BGIOSGA031375-PA,10,21568138,21568363,-
BGIOSGA031375-PA,10,21568463,21568533,-
BGIOSGA031375-PA,10,21568610,21568729,-
BGIOSGA031375-PA,10,21568822,21569016,-
BGIOSGA031375-PA,10,21569102,21569166,-
BGIOSGA031375-PA,10,21570073,21570163,-
BGIOSGA031375-PA,10,21570879,21570940,-
BGIOSGA031375-PA,10,21571033,21571083,-
BGIOSGA031375-PA,10,21571346,21571447,-
BGIOSGA031375-PA,10,21572047,21572154,-
BGIOSGA031375-PA,10,21572245,21572308,-
BGIOSGA031375-PA,10,21572420,21572566,-
BGIOSGA031373-PA,10,21586342,21587124,-
BGIOSGA031373-PA,10,21587214,21587594,-
BGIOSGA031370-PA,10,21611798,21613388,-
BGIOSGA031370-PA,10,21613526,21613798,-
BGIOSGA031370-PA,10,21615609,21615691,-
BGIOSGA031370-PA,10,21616391,21616960,-
BGIOSGA031368-PA,10,21630733,21631077,-
BGIOSGA031368-PA,10,21631174,21631282,-
BGIOSGA031368-PA,10,21631551,21632083,-
BGIOSGA031368-PA,10,21632171,21632369,-
BGIOSGA031368-PA,10,21632467,21632591,-
BGIOSGA031368-PA,10,21632663,21632746,-
BGIOSGA031368-PA,10,21632819,21632947,-
BGIOSGA031368-PA,10,21633063,21633191,-
BGIOSGA031368-PA,10,21633319,21633465,-
BGIOSGA031368-PA,10,21633831,21634071,-
BGIOSGA031368-PA,10,21634584,21634705,-
BGIOSGA031367-PA,10,21659205,21659332,-
BGIOSGA031367-PA,10,21659423,21659564,-
BGIOSGA031366-PA,10,21660396,21660740,-
BGIOSGA031366-PA,10,21660837,21660945,-
BGIOSGA031366-PA,10,21661214,21661248,-
BGIOSGA031365-PA,10,21674849,21675175,-
BGIOSGA033478-PA,10,21681239,21682090,+
BGIOSGA033481-PA,10,21702396,21702429,+
BGIOSGA033481-PA,10,21702598,21702869,+
BGIOSGA033481-PA,10,21702966,21703101,+
BGIOSGA033481-PA,10,21703414,21703547,+
BGIOSGA033481-PA,10,21703736,21703841,+
BGIOSGA033481-PA,10,21704015,21704100,+
BGIOSGA033481-PA,10,21704490,21704678,+
BGIOSGA033481-PA,10,21704766,21704924,+
BGIOSGA033481-PA,10,21705269,21705382,+
BGIOSGA033481-PA,10,21705669,21705920,+
BGIOSGA033482-PA,10,21718226,21718373,+
BGIOSGA033482-PA,10,21718918,21719195,+
BGIOSGA033482-PA,10,21719284,21719838,+
BGIOSGA031362-PA,10,21723326,21723361,-
BGIOSGA031362-PA,10,21723454,21723612,-
BGIOSGA031362-PA,10,21723698,21723825,-
BGIOSGA031362-PA,10,21724601,21725807,-
BGIOSGA031358-PA,10,21758536,21759251,-
BGIOSGA031358-PA,10,21759339,21759782,-
BGIOSGA031358-PA,10,21759866,21759990,-
BGIOSGA031358-PA,10,21760068,21760298,-
BGIOSGA031358-PA,10,21760379,21760934,-
BGIOSGA031358-PA,10,21761025,21761441,-
BGIOSGA031358-PA,10,21761534,21762345,-
BGIOSGA031358-PA,10,21762782,21762867,-
BGIOSGA031358-PA,10,21763593,21764702,-
BGIOSGA031358-PA,10,21765379,21765453,-
BGIOSGA031358-PA,10,21765924,21765998,-
BGIOSGA033490-PA,10,21826860,21827498,+
BGIOSGA033491-PA,10,21848180,21848432,+
BGIOSGA033491-PA,10,21850819,21850872,+
BGIOSGA033491-PA,10,21851335,21851555,+
BGIOSGA031349-PA,10,21852527,21852937,-
BGIOSGA031349-PA,10,21853177,21853308,-
BGIOSGA033492-PA,10,21875317,21875664,+
BGIOSGA031348-PA,10,21876441,21876514,-
BGIOSGA031348-PA,10,21876638,21876776,-
BGIOSGA031348-PA,10,21876885,21876965,-
BGIOSGA031348-PA,10,21877059,21877128,-
BGIOSGA031348-PA,10,21877945,21878081,-
BGIOSGA031348-PA,10,21878157,21878335,-
BGIOSGA031348-PA,10,21878547,21878709,-
BGIOSGA031348-PA,10,21878829,21878861,-
BGIOSGA031348-PA,10,21878957,21879082,-
BGIOSGA031348-PA,10,21879177,21879830,-
BGIOSGA031348-PA,10,21880051,21880175,-
BGIOSGA031348-PA,10,21880781,21880946,-
BGIOSGA031347-PA,10,21886850,21887311,-
BGIOSGA031347-PA,10,21887405,21887647,-
BGIOSGA031347-PA,10,21888116,21888175,-
BGIOSGA031346-PA,10,21894003,21894110,-
BGIOSGA031346-PA,10,21894183,21894284,-
BGIOSGA031346-PA,10,21894579,21894701,-
BGIOSGA031346-PA,10,21894994,21895050,-
BGIOSGA031346-PA,10,21895454,21895714,-
BGIOSGA031346-PA,10,21895904,21896333,-
BGIOSGA031346-PA,10,21897124,21897242,-
BGIOSGA031346-PA,10,21897471,21897551,-
BGIOSGA033493-PA,10,21913211,21913654,+
BGIOSGA033493-PA,10,21913731,21915281,+
BGIOSGA031345-PA,10,21917694,21917921,-
BGIOSGA031345-PA,10,21918058,21918126,-
BGIOSGA031345-PA,10,21918597,21918720,-
BGIOSGA031345-PA,10,21919073,21919197,-
BGIOSGA031345-PA,10,21919695,21920156,-
BGIOSGA031345-PA,10,21920237,21920580,-
BGIOSGA031345-PA,10,21920941,21921286,-
BGIOSGA031345-PA,10,21921372,21921821,-
BGIOSGA031345-PA,10,21922640,21922931,-
BGIOSGA031345-PA,10,21923051,21923395,-
BGIOSGA031345-PA,10,21923491,21923714,-
BGIOSGA031345-PA,10,21923953,21924444,-
BGIOSGA031345-PA,10,21924545,21924937,-
BGIOSGA031345-PA,10,21925478,21925618,-
BGIOSGA031345-PA,10,21925722,21926084,-
BGIOSGA031345-PA,10,21926371,21928560,-
BGIOSGA031345-PA,10,21929177,21929239,-
BGIOSGA031345-PA,10,21929313,21929414,-
BGIOSGA031345-PA,10,21929551,21929906,-
BGIOSGA031345-PA,10,21930205,21930292,-
BGIOSGA031345-PA,10,21930396,21930629,-
BGIOSGA031345-PA,10,21931387,21931854,-
BGIOSGA031343-PA,10,21964800,21965300,-
BGIOSGA031343-PA,10,21966165,21966260,-
BGIOSGA031343-PA,10,21966362,21966630,-
BGIOSGA031343-PA,10,21966781,21966955,-
BGIOSGA031343-PA,10,21967027,21967242,-
BGIOSGA031343-PA,10,21967343,21967450,-
BGIOSGA031343-PA,10,21967544,21968068,-
BGIOSGA031343-PA,10,21968155,21968343,-
BGIOSGA031343-PA,10,21968448,21968565,-
BGIOSGA031343-PA,10,21968706,21968971,-
BGIOSGA031343-PA,10,21969055,21969192,-
BGIOSGA031342-PA,10,21977160,21977798,-
BGIOSGA031342-PA,10,21979168,21979350,-
BGIOSGA031342-PA,10,21980055,21980248,-
BGIOSGA031342-PA,10,21980415,21980559,-
BGIOSGA031342-PA,10,21980794,21980868,-
BGIOSGA031342-PA,10,21981215,21981373,-
BGIOSGA031342-PA,10,21981459,21981638,-
BGIOSGA031342-PA,10,21981749,21982236,-
BGIOSGA031342-PA,10,21982368,21982731,-
BGIOSGA031342-PA,10,21982804,21982936,-
BGIOSGA031342-PA,10,21983016,21983146,-
BGIOSGA031342-PA,10,21983240,21983347,-
BGIOSGA031342-PA,10,21983444,21983890,-
BGIOSGA031342-PA,10,21984420,21984509,-
BGIOSGA031342-PA,10,21984602,21984910,-
BGIOSGA031342-PA,10,21985204,21985366,-
BGIOSGA031342-PA,10,21985483,21985694,-
BGIOSGA031340-PA,10,21997052,21998062,-
BGIOSGA033499-PA,10,22055173,22055195,+
BGIOSGA033499-PA,10,22055381,22055555,+
BGIOSGA033499-PA,10,22055666,22058284,+
BGIOSGA031335-PA,10,22062013,22062891,-
BGIOSGA033500-PA,10,22096301,22096359,+
BGIOSGA033500-PA,10,22097676,22097771,+
BGIOSGA033500-PA,10,22098755,22099164,+
BGIOSGA033500-PA,10,22099287,22099443,+
BGIOSGA033500-PA,10,22099521,22099740,+
BGIOSGA033500-PA,10,22099856,22099909,+
BGIOSGA033500-PA,10,22099996,22100075,+
BGIOSGA033500-PA,10,22100162,22100439,+
BGIOSGA033500-PA,10,22100521,22100922,+
BGIOSGA033500-PA,10,22100996,22101318,+
BGIOSGA033500-PA,10,22101393,22101656,+
BGIOSGA033500-PA,10,22102256,22102390,+
BGIOSGA033504-PA,10,22128267,22130942,+
BGIOSGA033504-PA,10,22131033,22131740,+
BGIOSGA031331-PA,10,22135590,22137485,-
BGIOSGA031327-PA,10,22149088,22149219,-
BGIOSGA031327-PA,10,22149722,22149824,-
BGIOSGA031327-PA,10,22149951,22150018,-
BGIOSGA031327-PA,10,22150146,22150303,-
BGIOSGA031327-PA,10,22150956,22151145,-
BGIOSGA031327-PA,10,22151451,22152137,-
BGIOSGA033505-PA,10,22174599,22174978,+
BGIOSGA033505-PA,10,22175077,22175596,+
BGIOSGA031321-PA,10,22202616,22202792,-
BGIOSGA031321-PA,10,22202987,22203052,-
BGIOSGA031321-PA,10,22203189,22203290,-
BGIOSGA031321-PA,10,22203392,22203586,-
BGIOSGA034649-PA,11,15665,15775,+
BGIOSGA034649-PA,11,17327,17527,+
BGIOSGA034649-PA,11,17844,17879,+
BGIOSGA034653-PA,11,48318,48788,+
BGIOSGA034654-PA,11,62737,63359,+
BGIOSGA034654-PA,11,64689,64860,+
BGIOSGA034654-PA,11,64964,65172,+
BGIOSGA034654-PA,11,65386,65544,+
BGIOSGA034654-PA,11,65886,66234,+
BGIOSGA034641-PA,11,92725,92757,-
BGIOSGA034641-PA,11,93112,93495,-
BGIOSGA034641-PA,11,93596,94084,-
BGIOSGA034641-PA,11,94227,94403,-
BGIOSGA034640-PA,11,104557,104700,-
BGIOSGA034640-PA,11,105067,105276,-
BGIOSGA034640-PA,11,105421,105550,-
BGIOSGA034640-PA,11,105691,105861,-
BGIOSGA034640-PA,11,106458,106562,-
BGIOSGA034640-PA,11,106675,106852,-
BGIOSGA034640-PA,11,107940,108045,-
BGIOSGA034640-PA,11,108133,108367,-
BGIOSGA034640-PA,11,109467,109559,-
BGIOSGA034640-PA,11,109731,109814,-
BGIOSGA034640-PA,11,109936,110123,-
BGIOSGA034640-PA,11,110448,110514,-
BGIOSGA034640-PA,11,110640,110840,-
BGIOSGA034640-PA,11,111449,111540,-
BGIOSGA034658-PA,11,124546,125217,+
BGIOSGA034658-PA,11,125677,125805,+
BGIOSGA034658-PA,11,126117,126221,+
BGIOSGA034658-PA,11,126305,126828,+
BGIOSGA034658-PA,11,126909,127203,+
BGIOSGA034658-PA,11,127286,127534,+
BGIOSGA034658-PA,11,127704,127763,+
BGIOSGA034659-PA,11,129378,129539,+
BGIOSGA034659-PA,11,130275,130616,+
BGIOSGA034659-PA,11,130853,130970,+
BGIOSGA034659-PA,11,131051,131274,+
BGIOSGA034659-PA,11,131630,132046,+
BGIOSGA034660-PA,11,135717,135749,+
BGIOSGA034660-PA,11,135930,136035,+
BGIOSGA034660-PA,11,136118,136164,+
BGIOSGA034660-PA,11,136248,136406,+
BGIOSGA034660-PA,11,137359,137433,+
BGIOSGA034660-PA,11,137720,138314,+
BGIOSGA034660-PA,11,138870,139288,+
BGIOSGA034661-PA,11,141221,143623,+
BGIOSGA034662-PA,11,144920,145150,+
BGIOSGA034662-PA,11,145767,145822,+
BGIOSGA034662-PA,11,146924,147038,+
BGIOSGA034662-PA,11,147235,147345,+
BGIOSGA034662-PA,11,149252,149439,+
BGIOSGA034662-PA,11,149878,149934,+
BGIOSGA034662-PA,11,150030,150141,+
BGIOSGA034662-PA,11,150348,150358,+
BGIOSGA034662-PA,11,150502,150670,+
BGIOSGA034639-PA,11,151913,152239,-
BGIOSGA034639-PA,11,152927,153830,-
BGIOSGA034639-PA,11,154347,155803,-
BGIOSGA034663-PA,11,160539,162785,+
BGIOSGA034665-PA,11,217403,218314,+
BGIOSGA034667-PA,11,245807,245887,+
BGIOSGA034667-PA,11,246338,246454,+
BGIOSGA034667-PA,11,247200,247391,+
BGIOSGA034667-PA,11,247545,247637,+
BGIOSGA034633-PA,11,249604,250065,-
BGIOSGA034633-PA,11,250161,250337,-
BGIOSGA034633-PA,11,250970,251137,-
BGIOSGA034668-PA,11,256227,256473,+
BGIOSGA034668-PA,11,256552,256695,+
BGIOSGA034668-PA,11,257327,257393,+
BGIOSGA034668-PA,11,257624,257660,+
BGIOSGA034668-PA,11,257956,258099,+
BGIOSGA034630-PA,11,273284,273709,-
BGIOSGA034671-PA,11,274866,274947,+
BGIOSGA034671-PA,11,275776,276014,+
BGIOSGA034671-PA,11,276199,276396,+
BGIOSGA034671-PA,11,276485,276544,+
BGIOSGA034671-PA,11,276666,276824,+
BGIOSGA034673-PA,11,292737,293915,+
BGIOSGA034673-PA,11,293949,294044,+
BGIOSGA034673-PA,11,294176,295101,+
BGIOSGA034673-PA,11,297773,297911,+
BGIOSGA034674-PA,11,301190,301342,+
BGIOSGA034674-PA,11,302760,302876,+
BGIOSGA034626-PA,11,306566,307369,-
BGIOSGA034626-PA,11,307426,307767,-
BGIOSGA034623-PA,11,324313,324750,-
BGIOSGA034675-PA,11,325329,325733,+
BGIOSGA034676-PA,11,330336,331604,+
BGIOSGA034678-PA,11,354343,355956,+
BGIOSGA034688-PA,11,420148,420654,+
BGIOSGA034689-PA,11,428236,428362,+
BGIOSGA034689-PA,11,428470,428547,+
BGIOSGA034689-PA,11,429335,429441,+
BGIOSGA034689-PA,11,429871,429948,+
BGIOSGA034689-PA,11,430344,430445,+
BGIOSGA034689-PA,11,430620,430698,+
BGIOSGA034689-PA,11,430797,430915,+
BGIOSGA034618-PA,11,433400,433468,-
BGIOSGA034618-PA,11,433635,433889,-
BGIOSGA034618-PA,11,434217,434465,-
BGIOSGA034618-PA,11,434560,434754,-
BGIOSGA034618-PA,11,434864,434971,-
BGIOSGA034618-PA,11,435095,435316,-
BGIOSGA034618-PA,11,435717,436637,-
BGIOSGA034616-PA,11,443560,444085,-
BGIOSGA034616-PA,11,444177,444296,-
BGIOSGA034616-PA,11,444396,444757,-
BGIOSGA034615-PA,11,452075,452558,-
BGIOSGA034615-PA,11,455091,455201,-
BGIOSGA034615-PA,11,455342,455421,-
BGIOSGA034613-PA,11,467969,468386,-
BGIOSGA034613-PA,11,468492,468599,-
BGIOSGA034613-PA,11,468693,468958,-
BGIOSGA034612-PA,11,473427,473895,-
BGIOSGA034612-PA,11,474027,474131,-
BGIOSGA034612-PA,11,474270,474658,-
BGIOSGA034611-PA,11,483504,484038,-
BGIOSGA034611-PA,11,485172,485285,-
BGIOSGA034611-PA,11,485473,485807,-
BGIOSGA034610-PA,11,492281,494766,-
BGIOSGA034610-PA,11,494860,494971,-
BGIOSGA034692-PA,11,503943,504161,+
BGIOSGA034692-PA,11,504638,504778,+
BGIOSGA034692-PA,11,504903,505031,+
BGIOSGA034692-PA,11,505423,505686,+
BGIOSGA034607-PA,11,508679,510304,-
BGIOSGA034607-PA,11,510464,510533,-
BGIOSGA034607-PA,11,510625,510644,-
BGIOSGA034606-PA,11,512681,513304,-
BGIOSGA034606-PA,11,513564,514712,-
BGIOSGA034606-PA,11,515436,515502,-
BGIOSGA034606-PA,11,516703,516794,-
BGIOSGA034605-PA,11,523361,524299,-
BGIOSGA034604-PA,11,533713,534087,-
BGIOSGA034604-PA,11,534537,534704,-
BGIOSGA034604-PA,11,534959,535153,-
BGIOSGA034604-PA,11,535342,535467,-
BGIOSGA034604-PA,11,535574,535756,-
BGIOSGA034604-PA,11,536350,536421,-
BGIOSGA034694-PA,11,548506,549066,+
BGIOSGA034694-PA,11,549911,549953,+
BGIOSGA034694-PA,11,550270,550488,+
BGIOSGA034694-PA,11,551407,551633,+
BGIOSGA034694-PA,11,551729,551976,+
BGIOSGA034694-PA,11,552274,552634,+
BGIOSGA034694-PA,11,552753,553163,+
BGIOSGA034694-PA,11,553417,553890,+
BGIOSGA034696-PA,11,571101,571295,+
BGIOSGA034696-PA,11,572089,572179,+
BGIOSGA034696-PA,11,572389,572512,+
BGIOSGA034696-PA,11,573746,574517,+
BGIOSGA034700-PA,11,727412,727746,+
BGIOSGA034700-PA,11,727817,727853,+
BGIOSGA034700-PA,11,727945,728209,+
BGIOSGA034700-PA,11,728311,728457,+
BGIOSGA034700-PA,11,728518,728761,+
BGIOSGA034700-PA,11,728812,729031,+
BGIOSGA034596-PA,11,730025,730123,-
BGIOSGA034596-PA,11,730210,730542,-
BGIOSGA034596-PA,11,731637,731731,-
BGIOSGA034596-PA,11,731807,731990,-
BGIOSGA034703-PA,11,789142,790505,+
BGIOSGA034703-PA,11,791191,791632,+
BGIOSGA034704-PA,11,797756,798151,+
BGIOSGA034704-PA,11,799033,799488,+
BGIOSGA034592-PA,11,809437,809715,-
BGIOSGA034592-PA,11,809877,810428,-
BGIOSGA034592-PA,11,810510,810867,-
BGIOSGA034592-PA,11,811035,811327,-
BGIOSGA034592-PA,11,812081,812133,-
BGIOSGA034592-PA,11,812243,812399,-
BGIOSGA034592-PA,11,813462,813521,-
BGIOSGA034592-PA,11,813639,813678,-
BGIOSGA034592-PA,11,813772,813908,-
BGIOSGA034586-PA,11,928956,928978,-
BGIOSGA034586-PA,11,929091,929278,-
BGIOSGA034586-PA,11,929718,929871,-
BGIOSGA034586-PA,11,929976,930096,-
BGIOSGA034586-PA,11,930461,930701,-
BGIOSGA034586-PA,11,930820,930984,-
BGIOSGA034586-PA,11,931049,931529,-
BGIOSGA034586-PA,11,933986,934358,-
BGIOSGA034711-PA,11,945409,945684,+
BGIOSGA034711-PA,11,946056,946184,+
BGIOSGA034711-PA,11,947168,947224,+
BGIOSGA034711-PA,11,947305,947603,+
BGIOSGA034711-PA,11,947929,948020,+
BGIOSGA034711-PA,11,948137,948351,+
BGIOSGA034711-PA,11,948532,948715,+
BGIOSGA034711-PA,11,948837,948931,+
BGIOSGA034711-PA,11,949624,949728,+
BGIOSGA034711-PA,11,949969,950025,+
BGIOSGA034711-PA,11,950152,950202,+
BGIOSGA034713-PA,11,971596,971746,+
BGIOSGA034713-PA,11,971870,972177,+
BGIOSGA034713-PA,11,972421,973116,+
BGIOSGA034714-PA,11,981993,982173,+
BGIOSGA034714-PA,11,982313,983187,+
BGIOSGA034715-PA,11,989109,989351,+
BGIOSGA034715-PA,11,989633,989761,+
BGIOSGA034715-PA,11,990004,990060,+
BGIOSGA034715-PA,11,990193,990531,+
BGIOSGA034716-PA,11,1001900,1002095,+
BGIOSGA034716-PA,11,1002261,1002586,+
BGIOSGA034716-PA,11,1002719,1003276,+
BGIOSGA034717-PA,11,1012540,1012831,+
BGIOSGA034717-PA,11,1013029,1013093,+
BGIOSGA034717-PA,11,1013218,1013281,+
BGIOSGA034717-PA,11,1013409,1013555,+
BGIOSGA034717-PA,11,1013689,1013813,+
BGIOSGA034718-PA,11,1035210,1035527,+
BGIOSGA034582-PA,11,1053756,1054549,-
BGIOSGA034582-PA,11,1054653,1054785,-
BGIOSGA034720-PA,11,1063836,1063970,+
BGIOSGA034720-PA,11,1064068,1064176,+
BGIOSGA034720-PA,11,1064312,1064424,+
BGIOSGA034720-PA,11,1065010,1065078,+
BGIOSGA034720-PA,11,1065238,1065353,+
BGIOSGA034720-PA,11,1065620,1065653,+
BGIOSGA034720-PA,11,1065820,1066005,+
BGIOSGA034720-PA,11,1066091,1066192,+
